Delta_Sector_ID,Delta_Sector,SOC_Code,SOC_Title,Employment_Thousands,Staffing_Share_Pct
19,Wholesale Trade,11-1021,General and operations managers,245.4,4.36
19,Wholesale Trade,43-4051,Customer service representatives,158.3,2.81
19,Wholesale Trade,41-4011,"Sales representatives, wholesale and manufacturing, technical and scientific products",157.3,2.8
19,Wholesale Trade,53-3033,Light truck drivers,150.4,2.67
19,Wholesale Trade,43-5071,"Shipping, receiving, and inventory clerks",130.3,2.32
19,Wholesale Trade,43-9061,"Office clerks, general",119.7,2.13
19,Wholesale Trade,11-2022,Sales managers,110.1,1.96
19,Wholesale Trade,43-3031,"Bookkeeping, accounting, and auditing clerks",106.0,1.88
19,Wholesale Trade,53-1047,"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors",100.6,1.79
19,Wholesale Trade,53-3031,Driver/sales workers,99.4,1.77
19,Wholesale Trade,53-7051,Industrial truck and tractor operators,87.8,1.56
19,Wholesale Trade,51-2090,Miscellaneous assemblers and fabricators,72.1,1.28
19,Wholesale Trade,13-1020,Buyers and purchasing agents,66.7,1.19
19,Wholesale Trade,43-1011,First-line supervisors of office and administrative support workers,66.4,1.18
19,Wholesale Trade,49-9041,Industrial machinery mechanics,59.8,1.06
19,Wholesale Trade,13-2011,Accountants and auditors,59.0,1.05
19,Wholesale Trade,41-2031,Retail salespersons,58.4,1.04
19,Wholesale Trade,13-1161,Market research analysts and marketing specialists,57.4,1.02
19,Wholesale Trade,27-1026,Merchandise displayers and window trimmers,56.7,1.01
19,Wholesale Trade,41-1012,First-line supervisors of non-retail sales workers,56.3,1.0
19,Wholesale Trade,15-1252,Software developers,56.1,1.0
19,Wholesale Trade,43-6014,"Secretaries and administrative assistants, except legal, medical, and executive",55.5,0.99
19,Wholesale Trade,53-7064,"Packers and packagers, hand",51.9,0.92
19,Wholesale Trade,49-3042,"Mobile heavy equipment mechanics, except engines",50.1,0.89
19,Wholesale Trade,41-2022,Parts salespersons,50.1,0.89
19,Wholesale Trade,49-3031,Bus and truck mechanics and diesel engine specialists,42.6,0.76
19,Wholesale Trade,15-1232,Computer user support specialists,42.0,0.75
19,Wholesale Trade,13-1082,Project management specialists,41.2,0.73
19,Wholesale Trade,49-1011,"First-line supervisors of mechanics, installers, and repairers",40.6,0.72
19,Wholesale Trade,49-9071,"Maintenance and repair workers, general",39.9,0.71
19,Wholesale Trade,13-1199,"Business operations specialists, all other",37.7,0.67
19,Wholesale Trade,11-2021,Marketing managers,35.8,0.64
19,Wholesale Trade,11-3071,"Transportation, storage, and distribution managers",35.0,0.62
19,Wholesale Trade,51-9061,"Inspectors, testers, sorters, samplers, and weighers",34.2,0.61
19,Wholesale Trade,11-3031,Financial managers,31.6,0.56
19,Wholesale Trade,51-1011,First-line supervisors of production and operating workers,31.6,0.56
19,Wholesale Trade,41-3091,"Sales representatives of services, except advertising, insurance, financial services, and travel",30.4,0.54
19,Wholesale Trade,41-2021,Counter and rental clerks,29.1,0.52
19,Wholesale Trade,43-5061,"Production, planning, and expediting clerks",28.9,0.51
19,Wholesale Trade,49-3041,Farm equipment mechanics and service technicians,27.2,0.48
19,Wholesale Trade,13-1071,Human resources specialists,26.8,0.48
19,Wholesale Trade,11-3021,Computer and information systems managers,25.1,0.45
19,Wholesale Trade,51-9111,Packaging and filling machine operators and tenders,24.6,0.44
19,Wholesale Trade,11-9199,"Managers, all other",23.7,0.42
19,Wholesale Trade,41-1011,First-line supervisors of retail sales workers,23.7,0.42
19,Wholesale Trade,13-1081,Logisticians,23.3,0.41
19,Wholesale Trade,49-9099,"Installation, maintenance, and repair workers, all other",23.1,0.41
19,Wholesale Trade,43-4151,Order clerks,21.4,0.38
19,Wholesale Trade,49-9062,Medical equipment repairers,21.0,0.37
19,Wholesale Trade,49-2011,"Computer, automated teller, and office machine repairers",20.9,0.37
19,Wholesale Trade,45-2092,"Farmworkers and laborers, crop, nursery, and greenhouse",20.8,0.37
19,Wholesale Trade,51-4121,"Welders, cutters, solderers, and brazers",19.6,0.35
19,Wholesale Trade,49-3023,Automotive service technicians and mechanics,18.2,0.32
19,Wholesale Trade,37-2011,"Janitors and cleaners, except maids and housekeeping cleaners",17.8,0.32
19,Wholesale Trade,41-2011,Cashiers,17.5,0.31
19,Wholesale Trade,17-2141,Mechanical engineers,17.4,0.31
19,Wholesale Trade,13-1111,Management analysts,17.0,0.3
19,Wholesale Trade,43-3021,Billing and posting clerks,16.5,0.29
19,Wholesale Trade,13-1151,Training and development specialists,15.5,0.28
19,Wholesale Trade,51-9199,"Production workers, all other",15.1,0.27
19,Wholesale Trade,17-2112,Industrial engineers,14.9,0.26
19,Wholesale Trade,11-3051,Industrial production managers,14.7,0.26
19,Wholesale Trade,49-9021,"Heating, air conditioning, and refrigeration mechanics and installers",13.4,0.24
19,Wholesale Trade,27-1024,Graphic designers,13.3,0.24
19,Wholesale Trade,43-4171,Receptionists and information clerks,13.0,0.23
19,Wholesale Trade,43-6011,Executive secretaries and executive administrative assistants,13.0,0.23
19,Wholesale Trade,15-1211,Computer systems analysts,12.9,0.23
19,Wholesale Trade,41-9031,Sales engineers,12.3,0.22
19,Wholesale Trade,15-1244,Network and computer systems administrators,12.3,0.22
19,Wholesale Trade,15-1299,"Computer occupations, all other",11.9,0.21
19,Wholesale Trade,43-5032,"Dispatchers, except police, fire, and ambulance",11.7,0.21
19,Wholesale Trade,51-4031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",11.4,0.2
19,Wholesale Trade,51-4041,Machinists,11.2,0.2
19,Wholesale Trade,11-1011,Chief executives,9.9,0.18
19,Wholesale Trade,29-2052,Pharmacy technicians,9.8,0.17
19,Wholesale Trade,11-3012,Administrative services managers,9.5,0.17
19,Wholesale Trade,13-1051,Cost estimators,9.5,0.17
19,Wholesale Trade,45-2091,Agricultural equipment operators,9.4,0.17
19,Wholesale Trade,13-1041,Compliance officers,9.3,0.17
19,Wholesale Trade,11-3061,Purchasing managers,9.2,0.16
19,Wholesale Trade,41-9099,"Sales and related workers, all other",9.2,0.16
19,Wholesale Trade,51-9023,"Mixing and blending machine setters, operators, and tenders",8.5,0.15
19,Wholesale Trade,11-3121,Human resources managers,8.4,0.15
19,Wholesale Trade,43-3061,Procurement clerks,8.2,0.15
19,Wholesale Trade,53-7061,Cleaners of vehicles and equipment,8.0,0.14
19,Wholesale Trade,43-9021,Data entry keyers,7.9,0.14
19,Wholesale Trade,47-2073,Operating engineers and other construction equipment operators,7.8,0.14
19,Wholesale Trade,51-2028,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",7.7,0.14
19,Wholesale Trade,11-9041,Architectural and engineering managers,7.7,0.14
19,Wholesale Trade,43-5111,"Weighers, measurers, checkers, and samplers, recordkeeping",7.3,0.13
19,Wholesale Trade,51-3022,"Meat, poultry, and fish cutters and trimmers",7.3,0.13
19,Wholesale Trade,29-1051,Pharmacists,6.8,0.12
19,Wholesale Trade,45-2093,"Farmworkers, farm, ranch, and aquacultural animals",6.6,0.12
19,Wholesale Trade,15-2051,Data scientists,6.5,0.12
19,Wholesale Trade,15-1241,Computer network architects,6.4,0.11
19,Wholesale Trade,17-2199,"Engineers, all other",6.2,0.11
19,Wholesale Trade,13-2051,Financial and investment analysts,6.1,0.11
19,Wholesale Trade,15-1231,Computer network support specialists,6.0,0.11
19,Wholesale Trade,49-2098,Security and fire alarm systems installers,5.9,0.1
19,Wholesale Trade,51-9198,Helpers--production workers,5.7,0.1
19,Wholesale Trade,17-2071,Electrical engineers,5.6,0.1
19,Wholesale Trade,27-1022,Fashion designers,5.6,0.1
19,Wholesale Trade,15-1255,Web and digital interface designers,5.5,0.1
19,Wholesale Trade,43-3011,Bill and account collectors,5.5,0.1
19,Wholesale Trade,15-1253,Software quality assurance analysts and testers,5.4,0.1
19,Wholesale Trade,51-6031,Sewing machine operators,5.4,0.1
19,Wholesale Trade,51-3092,Food batchmakers,5.4,0.1
19,Wholesale Trade,49-9098,"Helpers--installation, maintenance, and repair workers",5.2,0.09
19,Wholesale Trade,53-7011,Conveyor operators and tenders,5.1,0.09
19,Wholesale Trade,49-2092,"Electric motor, power tool, and related repairers",5.1,0.09
19,Wholesale Trade,49-2022,"Telecommunications equipment installers and repairers, except line installers",5.0,0.09
19,Wholesale Trade,49-2094,"Electrical and electronics repairers, commercial and industrial equipment",5.0,0.09
19,Wholesale Trade,49-3093,Tire repairers and changers,4.9,0.09
19,Wholesale Trade,51-9161,Computer numerically controlled tool operators,4.8,0.09
19,Wholesale Trade,51-3021,Butchers and meat cutters,4.7,0.08
19,Wholesale Trade,11-3013,Facilities managers,4.5,0.08
19,Wholesale Trade,43-3051,Payroll and timekeeping clerks,4.5,0.08
19,Wholesale Trade,51-4081,"Multiple machine tool setters, operators, and tenders, metal and plastic",4.5,0.08
19,Wholesale Trade,27-1021,Commercial and industrial designers,4.4,0.08
19,Wholesale Trade,27-3031,Public relations specialists,4.4,0.08
19,Wholesale Trade,49-9043,"Maintenance workers, machinery",4.4,0.08
19,Wholesale Trade,19-1042,"Medical scientists, except epidemiologists",4.3,0.08
19,Wholesale Trade,51-5112,Printing press operators,4.3,0.08
19,Wholesale Trade,53-7021,Crane and tower operators,4.3,0.08
19,Wholesale Trade,23-1011,Lawyers,4.2,0.07
19,Wholesale Trade,35-3023,Fast food and counter workers,4.2,0.07
19,Wholesale Trade,43-9199,"Office and administrative support workers, all other",4.1,0.07
19,Wholesale Trade,37-3012,"Pesticide handlers, sprayers, and applicators, vegetation",4.1,0.07
19,Wholesale Trade,47-2031,Carpenters,4.0,0.07
19,Wholesale Trade,15-1212,Information security analysts,3.9,0.07
19,Wholesale Trade,11-9121,Natural sciences managers,3.8,0.07
19,Wholesale Trade,49-9091,"Coin, vending, and amusement machine servicers and repairers",3.8,0.07
19,Wholesale Trade,51-9124,"Coating, painting, and spraying machine setters, operators, and tenders",3.8,0.07
19,Wholesale Trade,17-2061,Computer hardware engineers,3.7,0.07
19,Wholesale Trade,11-9111,Medical and health services managers,3.7,0.07
19,Wholesale Trade,47-2111,Electricians,3.7,0.07
19,Wholesale Trade,41-9011,Demonstrators and product promoters,3.6,0.06
19,Wholesale Trade,19-5011,Occupational health and safety specialists,3.5,0.06
19,Wholesale Trade,27-1025,Interior designers,3.5,0.06
19,Wholesale Trade,49-9012,"Control and valve installers and repairers, except mechanical door",3.5,0.06
19,Wholesale Trade,47-1011,First-line supervisors of construction trades and extraction workers,3.4,0.06
19,Wholesale Trade,19-2031,Chemists,3.3,0.06
19,Wholesale Trade,47-2061,Construction laborers,3.2,0.06
19,Wholesale Trade,51-7041,"Sawing machine setters, operators, and tenders, wood",3.2,0.06
19,Wholesale Trade,45-2041,"Graders and sorters, agricultural products",3.2,0.06
19,Wholesale Trade,17-2072,"Electronics engineers, except computer",3.1,0.06
19,Wholesale Trade,53-3099,"Motor vehicle operators, all other",3.1,0.06
19,Wholesale Trade,15-1251,Computer programmers,3.1,0.06
19,Wholesale Trade,47-2152,"Plumbers, pipefitters, and steamfitters",3.1,0.06
19,Wholesale Trade,15-1254,Web developers,3.0,0.05
19,Wholesale Trade,51-9032,"Cutting and slicing machine setters, operators, and tenders",3.0,0.05
19,Wholesale Trade,33-9032,Security guards,2.9,0.05
19,Wholesale Trade,45-1011,"First-line supervisors of farming, fishing, and forestry workers",2.9,0.05
19,Wholesale Trade,49-3021,Automotive body and related repairers,2.9,0.05
19,Wholesale Trade,51-7042,"Woodworking machine setters, operators, and tenders, except sawing",2.8,0.05
19,Wholesale Trade,51-9071,Jewelers and precious stone and metal workers,2.8,0.05
19,Wholesale Trade,15-1243,Database architects,2.7,0.05
19,Wholesale Trade,17-3023,Electrical and electronic engineering technologists and technicians,2.7,0.05
19,Wholesale Trade,53-7199,"Material moving workers, all other",2.7,0.05
19,Wholesale Trade,49-9031,Home appliance repairers,2.6,0.05
19,Wholesale Trade,15-2031,Operations research analysts,2.6,0.05
19,Wholesale Trade,19-4031,Chemical technicians,2.6,0.05
19,Wholesale Trade,13-2041,Credit analysts,2.5,0.04
19,Wholesale Trade,17-2031,Bioengineers and biomedical engineers,2.4,0.04
19,Wholesale Trade,43-9071,"Office machine operators, except computer",2.3,0.04
19,Wholesale Trade,43-4071,File clerks,2.3,0.04
19,Wholesale Trade,11-3131,Training and development managers,2.2,0.04
19,Wholesale Trade,43-4161,"Human resources assistants, except payroll and timekeeping",2.2,0.04
19,Wholesale Trade,13-2099,"Financial specialists, all other",2.1,0.04
19,Wholesale Trade,17-3026,Industrial engineering technologists and technicians,2.1,0.04
19,Wholesale Trade,51-9021,"Crushing, grinding, and polishing machine setters, operators, and tenders",2.1,0.04
19,Wholesale Trade,51-3099,"Food processing workers, all other",2.1,0.04
19,Wholesale Trade,51-8093,"Petroleum pump system operators, refinery operators, and gaugers",2.1,0.04
19,Wholesale Trade,15-1242,Database administrators,2.0,0.04
19,Wholesale Trade,27-1011,Art directors,2.0,0.04
19,Wholesale Trade,37-3011,Landscaping and groundskeeping workers,2.0,0.04
19,Wholesale Trade,51-3091,"Food and tobacco roasting, baking, and drying machine operators and tenders",2.0,0.04
19,Wholesale Trade,11-2032,Public relations managers,1.9,0.03
19,Wholesale Trade,17-3013,Mechanical drafters,1.9,0.03
19,Wholesale Trade,13-1141,"Compensation, benefits, and job analysis specialists",1.8,0.03
