Function_ID,Function_Name,SOC_Code,Delta_Sector_ID,Delta_Sector,Employment_Thousands
15,"Arts, Design & Creative",27-1029,8,Staffing & Recruitment Agencies,0.4
15,"Arts, Design & Creative",27-1029,10,Education & Academia,0.1
15,"Arts, Design & Creative",27-1029,12,Media Publishing & Entertainment,0.3
15,"Arts, Design & Creative",27-1029,14,Architecture & Engineering Firms,0.6
15,"Arts, Design & Creative",27-1029,15,Manufacturing,0.1
15,"Arts, Design & Creative",27-1029,17,Construction,0.6
15,"Arts, Design & Creative",27-1029,19,Wholesale Trade,1.0
15,"Arts, Design & Creative",27-2011,6,Accounting & Tax Firms,7.5
15,"Arts, Design & Creative",27-2011,7,Advertising & PR Agencies,0.2
15,"Arts, Design & Creative",27-2011,10,Education & Academia,2.0
15,"Arts, Design & Creative",27-2011,12,Media Publishing & Entertainment,9.5
15,"Arts, Design & Creative",27-2011,20,Accommodation & Food Services,0.2
15,"Arts, Design & Creative",27-2022,8,Staffing & Recruitment Agencies,0.8
15,"Arts, Design & Creative",27-2022,10,Education & Academia,57.4
15,"Arts, Design & Creative",27-2022,11,Government & Public Administration,0.4
15,"Arts, Design & Creative",27-2022,20,Accommodation & Food Services,0.7
15,"Arts, Design & Creative",27-2023,8,Staffing & Recruitment Agencies,0.1
15,"Arts, Design & Creative",27-2023,10,Education & Academia,0.4
15,"Arts, Design & Creative",27-2023,11,Government & Public Administration,0.2
15,"Arts, Design & Creative",27-2031,10,Education & Academia,0.1
15,"Arts, Design & Creative",27-2031,12,Media Publishing & Entertainment,0.1
15,"Arts, Design & Creative",27-2031,20,Accommodation & Food Services,3.0
15,"Arts, Design & Creative",27-2041,10,Education & Academia,1.2
15,"Arts, Design & Creative",27-2041,12,Media Publishing & Entertainment,1.3
15,"Arts, Design & Creative",27-2042,6,Accounting & Tax Firms,0.1
15,"Arts, Design & Creative",27-2042,10,Education & Academia,2.4
15,"Arts, Design & Creative",27-2042,12,Media Publishing & Entertainment,0.3
15,"Arts, Design & Creative",27-2042,20,Accommodation & Food Services,0.5
15,"Arts, Design & Creative",27-2091,12,Media Publishing & Entertainment,0.2
15,"Arts, Design & Creative",27-2091,20,Accommodation & Food Services,2.4
15,"Arts, Design & Creative",27-2099,10,Education & Academia,0.4
15,"Arts, Design & Creative",27-2099,12,Media Publishing & Entertainment,2.2
15,"Arts, Design & Creative",27-2099,20,Accommodation & Food Services,1.7
15,"Arts, Design & Creative",27-3011,7,Advertising & PR Agencies,0.1
15,"Arts, Design & Creative",27-3011,10,Education & Academia,0.6
15,"Arts, Design & Creative",27-3011,12,Media Publishing & Entertainment,20.2
15,"Arts, Design & Creative",27-3042,1,Finance & Financial Services,1.8
15,"Arts, Design & Creative",27-3042,2,Technology & Software,12.8
15,"Arts, Design & Creative",27-3042,3,Healthcare & Life Sciences,4.3
15,"Arts, Design & Creative",27-3042,4,Law Firms & Legal Services,0.2
15,"Arts, Design & Creative",27-3042,5,Management Consulting Firms,4.3
15,"Arts, Design & Creative",27-3042,6,Accounting & Tax Firms,0.2
15,"Arts, Design & Creative",27-3042,7,Advertising & PR Agencies,1.1
15,"Arts, Design & Creative",27-3042,8,Staffing & Recruitment Agencies,3.1
15,"Arts, Design & Creative",27-3042,9,Real Estate & Property,0.1
15,"Arts, Design & Creative",27-3042,10,Education & Academia,0.6
15,"Arts, Design & Creative",27-3042,11,Government & Public Administration,1.4
15,"Arts, Design & Creative",27-3042,12,Media Publishing & Entertainment,0.4
15,"Arts, Design & Creative",27-3042,13,Energy & Utilities,0.2
15,"Arts, Design & Creative",27-3042,14,Architecture & Engineering Firms,5.8
15,"Arts, Design & Creative",27-3042,15,Manufacturing,3.9
15,"Arts, Design & Creative",27-3042,16,Retail Trade,0.1
15,"Arts, Design & Creative",27-3042,17,Construction,0.1
15,"Arts, Design & Creative",27-3042,18,Transportation & Warehousing,0.3
15,"Arts, Design & Creative",27-3042,19,Wholesale Trade,1.6
15,"Arts, Design & Creative",27-3091,1,Finance & Financial Services,0.4
15,"Arts, Design & Creative",27-3091,2,Technology & Software,1.1
15,"Arts, Design & Creative",27-3091,3,Healthcare & Life Sciences,8.2
15,"Arts, Design & Creative",27-3091,5,Management Consulting Firms,0.6
15,"Arts, Design & Creative",27-3091,7,Advertising & PR Agencies,20.0
15,"Arts, Design & Creative",27-3091,8,Staffing & Recruitment Agencies,2.0
15,"Arts, Design & Creative",27-3091,10,Education & Academia,1.1
15,"Arts, Design & Creative",27-3091,11,Government & Public Administration,1.8
15,"Arts, Design & Creative",27-3091,12,Media Publishing & Entertainment,0.1
15,"Arts, Design & Creative",27-3091,15,Manufacturing,0.4
15,"Arts, Design & Creative",27-3092,11,Government & Public Administration,4.2
15,"Arts, Design & Creative",27-3092,12,Media Publishing & Entertainment,0.1
15,"Arts, Design & Creative",27-3099,2,Technology & Software,0.6
15,"Arts, Design & Creative",27-3099,3,Healthcare & Life Sciences,0.3
15,"Arts, Design & Creative",27-3099,5,Management Consulting Firms,0.1
15,"Arts, Design & Creative",27-3099,7,Advertising & PR Agencies,0.5
15,"Arts, Design & Creative",27-3099,8,Staffing & Recruitment Agencies,0.6
15,"Arts, Design & Creative",27-3099,10,Education & Academia,0.9
15,"Arts, Design & Creative",27-3099,11,Government & Public Administration,0.2
15,"Arts, Design & Creative",27-3099,12,Media Publishing & Entertainment,12.5
15,"Arts, Design & Creative",27-3099,20,Accommodation & Food Services,0.1
15,"Arts, Design & Creative",27-4014,2,Technology & Software,0.5
15,"Arts, Design & Creative",27-4014,6,Accounting & Tax Firms,0.2
15,"Arts, Design & Creative",27-4014,7,Advertising & PR Agencies,0.2
15,"Arts, Design & Creative",27-4014,8,Staffing & Recruitment Agencies,0.4
15,"Arts, Design & Creative",27-4014,10,Education & Academia,0.2
15,"Arts, Design & Creative",27-4014,12,Media Publishing & Entertainment,6.8
15,"Arts, Design & Creative",27-4015,6,Accounting & Tax Firms,0.1
15,"Arts, Design & Creative",27-4015,8,Staffing & Recruitment Agencies,0.3
15,"Arts, Design & Creative",27-4015,10,Education & Academia,0.1
15,"Arts, Design & Creative",27-4015,12,Media Publishing & Entertainment,3.0
15,"Arts, Design & Creative",27-4015,17,Construction,0.4
15,"Arts, Design & Creative",27-4021,2,Technology & Software,0.4
15,"Arts, Design & Creative",27-4021,3,Healthcare & Life Sciences,0.3
15,"Arts, Design & Creative",27-4021,5,Management Consulting Firms,0.5
15,"Arts, Design & Creative",27-4021,7,Advertising & PR Agencies,26.9
15,"Arts, Design & Creative",27-4021,8,Staffing & Recruitment Agencies,0.7
15,"Arts, Design & Creative",27-4021,9,Real Estate & Property,1.1
15,"Arts, Design & Creative",27-4021,10,Education & Academia,0.7
15,"Arts, Design & Creative",27-4021,11,Government & Public Administration,0.1
15,"Arts, Design & Creative",27-4021,12,Media Publishing & Entertainment,5.8
15,"Arts, Design & Creative",27-4021,14,Architecture & Engineering Firms,0.3
15,"Arts, Design & Creative",27-4021,16,Retail Trade,1.7
15,"Arts, Design & Creative",27-4021,18,Transportation & Warehousing,0.2
15,"Arts, Design & Creative",27-4021,19,Wholesale Trade,1.2
15,"Arts, Design & Creative",27-4021,20,Accommodation & Food Services,0.1
15,"Arts, Design & Creative",27-4031,2,Technology & Software,0.1
15,"Arts, Design & Creative",27-4031,3,Healthcare & Life Sciences,0.1
15,"Arts, Design & Creative",27-4031,5,Management Consulting Firms,0.4
15,"Arts, Design & Creative",27-4031,6,Accounting & Tax Firms,0.8
15,"Arts, Design & Creative",27-4031,7,Advertising & PR Agencies,1.8
15,"Arts, Design & Creative",27-4031,8,Staffing & Recruitment Agencies,1.3
15,"Arts, Design & Creative",27-4031,9,Real Estate & Property,0.1
15,"Arts, Design & Creative",27-4031,10,Education & Academia,0.3
15,"Arts, Design & Creative",27-4031,11,Government & Public Administration,0.3
15,"Arts, Design & Creative",27-4031,12,Media Publishing & Entertainment,15.1
15,"Arts, Design & Creative",27-4031,14,Architecture & Engineering Firms,0.1
15,"Arts, Design & Creative",27-4031,16,Retail Trade,0.1
15,"Arts, Design & Creative",27-4031,19,Wholesale Trade,0.2
15,"Arts, Design & Creative",27-4099,5,Management Consulting Firms,0.1
15,"Arts, Design & Creative",27-4099,7,Advertising & PR Agencies,0.3
15,"Arts, Design & Creative",27-4099,10,Education & Academia,0.3
15,"Arts, Design & Creative",27-4099,11,Government & Public Administration,4.1
15,"Arts, Design & Creative",27-4099,12,Media Publishing & Entertainment,3.2
15,"Arts, Design & Creative",27-4099,20,Accommodation & Food Services,0.2
11,Healthcare & Clinical,29-1011,3,Healthcare & Life Sciences,36.8
11,Healthcare & Clinical,29-1021,3,Healthcare & Life Sciences,111.6
11,Healthcare & Clinical,29-1021,8,Staffing & Recruitment Agencies,0.3
11,Healthcare & Clinical,29-1021,10,Education & Academia,0.2
11,Healthcare & Clinical,29-1021,11,Government & Public Administration,0.8
11,Healthcare & Clinical,29-1022,3,Healthcare & Life Sciences,5.0
11,Healthcare & Clinical,29-1023,3,Healthcare & Life Sciences,5.2
11,Healthcare & Clinical,29-1024,3,Healthcare & Life Sciences,0.7
11,Healthcare & Clinical,29-1029,3,Healthcare & Life Sciences,3.4
11,Healthcare & Clinical,29-1029,11,Government & Public Administration,2.4
11,Healthcare & Clinical,29-1031,1,Finance & Financial Services,0.2
11,Healthcare & Clinical,29-1031,3,Healthcare & Life Sciences,42.1
11,Healthcare & Clinical,29-1031,8,Staffing & Recruitment Agencies,0.6
11,Healthcare & Clinical,29-1031,10,Education & Academia,0.6
11,Healthcare & Clinical,29-1031,11,Government & Public Administration,5.6
11,Healthcare & Clinical,29-1031,15,Manufacturing,0.1
11,Healthcare & Clinical,29-1031,16,Retail Trade,0.4
11,Healthcare & Clinical,29-1031,19,Wholesale Trade,0.1
11,Healthcare & Clinical,29-1031,20,Accommodation & Food Services,7.2
11,Healthcare & Clinical,29-1041,3,Healthcare & Life Sciences,35.6
11,Healthcare & Clinical,29-1041,8,Staffing & Recruitment Agencies,0.1
11,Healthcare & Clinical,29-1041,10,Education & Academia,0.1
11,Healthcare & Clinical,29-1041,11,Government & Public Administration,0.5
11,Healthcare & Clinical,29-1041,16,Retail Trade,5.6
11,Healthcare & Clinical,29-1051,1,Finance & Financial Services,7.5
11,Healthcare & Clinical,29-1051,2,Technology & Software,0.8
11,Healthcare & Clinical,29-1051,3,Healthcare & Life Sciences,128.0
11,Healthcare & Clinical,29-1051,5,Management Consulting Firms,1.0
11,Healthcare & Clinical,29-1051,8,Staffing & Recruitment Agencies,2.6
11,Healthcare & Clinical,29-1051,10,Education & Academia,0.4
11,Healthcare & Clinical,29-1051,11,Government & Public Administration,9.1
11,Healthcare & Clinical,29-1051,15,Manufacturing,1.6
11,Healthcare & Clinical,29-1051,16,Retail Trade,170.0
11,Healthcare & Clinical,29-1051,18,Transportation & Warehousing,0.4
11,Healthcare & Clinical,29-1051,19,Wholesale Trade,6.8
11,Healthcare & Clinical,29-1071,3,Healthcare & Life Sciences,146.5
11,Healthcare & Clinical,29-1071,8,Staffing & Recruitment Agencies,2.0
11,Healthcare & Clinical,29-1071,10,Education & Academia,2.4
11,Healthcare & Clinical,29-1071,11,Government & Public Administration,4.4
11,Healthcare & Clinical,29-1081,3,Healthcare & Life Sciences,8.6
11,Healthcare & Clinical,29-1081,11,Government & Public Administration,1.0
11,Healthcare & Clinical,29-1122,3,Healthcare & Life Sciences,111.1
11,Healthcare & Clinical,29-1122,10,Education & Academia,2.7
11,Healthcare & Clinical,29-1122,11,Government & Public Administration,2.3
11,Healthcare & Clinical,29-1123,1,Finance & Financial Services,0.1
11,Healthcare & Clinical,29-1123,3,Healthcare & Life Sciences,219.7
11,Healthcare & Clinical,29-1123,7,Advertising & PR Agencies,0.2
11,Healthcare & Clinical,29-1123,8,Staffing & Recruitment Agencies,3.6
11,Healthcare & Clinical,29-1123,10,Education & Academia,1.2
11,Healthcare & Clinical,29-1123,11,Government & Public Administration,3.1
11,Healthcare & Clinical,29-1124,3,Healthcare & Life Sciences,18.3
11,Healthcare & Clinical,29-1124,8,Staffing & Recruitment Agencies,0.4
11,Healthcare & Clinical,29-1125,3,Healthcare & Life Sciences,8.1
11,Healthcare & Clinical,29-1125,10,Education & Academia,0.1
11,Healthcare & Clinical,29-1125,11,Government & Public Administration,2.8
11,Healthcare & Clinical,29-1126,3,Healthcare & Life Sciences,124.4
11,Healthcare & Clinical,29-1126,8,Staffing & Recruitment Agencies,2.9
11,Healthcare & Clinical,29-1126,11,Government & Public Administration,0.5
11,Healthcare & Clinical,29-1126,16,Retail Trade,1.6
11,Healthcare & Clinical,29-1126,19,Wholesale Trade,1.8
11,Healthcare & Clinical,29-1127,3,Healthcare & Life Sciences,84.9
11,Healthcare & Clinical,29-1127,8,Staffing & Recruitment Agencies,2.8
11,Healthcare & Clinical,29-1127,10,Education & Academia,7.5
11,Healthcare & Clinical,29-1127,11,Government & Public Administration,3.0
11,Healthcare & Clinical,29-1128,3,Healthcare & Life Sciences,7.5
11,Healthcare & Clinical,29-1128,11,Government & Public Administration,0.3
11,Healthcare & Clinical,29-1129,3,Healthcare & Life Sciences,9.5
11,Healthcare & Clinical,29-1129,8,Staffing & Recruitment Agencies,0.2
11,Healthcare & Clinical,29-1129,10,Education & Academia,0.8
11,Healthcare & Clinical,29-1129,11,Government & Public Administration,0.5
11,Healthcare & Clinical,29-1131,3,Healthcare & Life Sciences,0.4
11,Healthcare & Clinical,29-1131,5,Management Consulting Firms,0.1
11,Healthcare & Clinical,29-1131,7,Advertising & PR Agencies,72.6
11,Healthcare & Clinical,29-1131,10,Education & Academia,0.2
11,Healthcare & Clinical,29-1131,11,Government & Public Administration,1.7
11,Healthcare & Clinical,29-1131,19,Wholesale Trade,0.2
11,Healthcare & Clinical,29-1141,1,Finance & Financial Services,61.4
11,Healthcare & Clinical,29-1141,2,Technology & Software,2.0
11,Healthcare & Clinical,29-1141,3,Healthcare & Life Sciences,2682.1
11,Healthcare & Clinical,29-1141,4,Law Firms & Legal Services,0.5
11,Healthcare & Clinical,29-1141,5,Management Consulting Firms,6.4
11,Healthcare & Clinical,29-1141,6,Accounting & Tax Firms,0.9
11,Healthcare & Clinical,29-1141,7,Advertising & PR Agencies,0.6
11,Healthcare & Clinical,29-1141,8,Staffing & Recruitment Agencies,120.0
11,Healthcare & Clinical,29-1141,10,Education & Academia,15.1
11,Healthcare & Clinical,29-1141,11,Government & Public Administration,146.5
11,Healthcare & Clinical,29-1141,13,Energy & Utilities,0.1
11,Healthcare & Clinical,29-1141,14,Architecture & Engineering Firms,0.2
11,Healthcare & Clinical,29-1141,15,Manufacturing,1.7
11,Healthcare & Clinical,29-1141,16,Retail Trade,4.4
11,Healthcare & Clinical,29-1141,18,Transportation & Warehousing,0.1
11,Healthcare & Clinical,29-1141,19,Wholesale Trade,1.8
11,Healthcare & Clinical,29-1141,20,Accommodation & Food Services,0.1
